Label	slice	Saturated	Kilo-Sec	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_err_T1	rel_flux_err_C2	rel_flux_SNR_T1	rel_flux_SNR_C2	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2
HD113414BessellV1998_cal.fits	43	0	0.893030401	60060.47187	2460060.472	2460060.472	2460060.477	2460060.4782890	1.94131	30.889192	NaN	15	13.060836	-16.336575	7.382541	12	24	35	2.957019	0	0.004911	0	602.125672	0	485203.6714	696.60005	1022.26445	1032.902302	1022.76445	1015.597698	1434756.661	452.389342	1197.833515	1197.793052	13313.30859	3171.508539	-5274.818326	1680	7.307586	11.242136	10.584388	11.899883	81.686216	0.985188	1756.833293	1638.471333	1757.333293	410.028667	485203.6714	696.60005	696.531204	979.200439	1072.535593	-5354.252745	7.457496	11.154822	10.520988	11.788657	87.369493	0.987059
HD113414BessellV1999_cal.fits	44	0	0.910483173	60060.47208	2460060.472	2460060.472	2460060.478	2460060.4784910	1.937783	30.952155	NaN	15	13.060836	-16.336575	7.191002	12	24	35	2.940886	0	0.004925	0	597.134651	0	477855.3428	691.305444	1021.487166	1032.614798	1021.987166	1015.885202	1405318.207	452.389342	1185.481391	1185.440967	11394.8877	3106.435267	-5272.555875	1694	7.288778	11.772076	11.314353	12.229798	67.591218	0.988018	1756.28947	1638.000515	1756.78947	410.499485	477855.3428	691.305444	691.236192	616.430847	1056.292221	-5356.093904	7.093227	11.707387	11.215336	12.199438	72.749531	0.989633
HD113414BessellV2000_cal.fits	45	0	0.927935985	60060.47228	2460060.472	2460060.472	2460060.478	2460060.4786930	1.934268	31.015167	NaN	15	13.060836	-16.336575	7.725685	12	24	35	2.958275	0	0.004945	0	598.2333	0	478899.9295	692.060481	1018.364361	1032.891109	1018.864361	1015.608891	1416717.695	452.389342	1190.280138	1190.238877	10375.94336	3131.633668	-5271.29186	1710	8.003487	11.683628	11.345873	12.021382	60.804736	0.987852	1753.031362	1638.535331	1753.531362	409.964669	478899.9295	692.060481	691.991441	443.9776	1058.601264	-5354.373907	7.447882	11.578489	11.301384	11.855593	63.384624	0.993613
HD113414BessellV2001_cal.fits	46	0	0.945475177	60060.47248	2460060.472	2460060.472	2460060.478	2460060.4788960	1.930761	31.078306	NaN	15	13.060836	-16.336575	7.05682	12	24	35	2.93896	0	0.004877	0	602.63069	0	486772.3408	697.724927	1018.468673	1033.021131	1018.968673	1015.478869	1430604.209	452.389342	1196.098834	1196.058526	13671.02637	3162.329603	-5275.572711	1718	6.964991	11.33003	10.753483	11.906576	74.141104	0.98576	1753.287237	1638.507766	1753.787237	409.992234	486772.3408	697.724927	697.656514	1050.312744	1076.003114	-5357.448019	7.148649	11.192457	10.639878	11.745035	77.112364	0.988035
HD113414BessellV2002_cal.fits	47	0	0.96292799	60060.47268	2460060.473	2460060.473	2460060.478	2460060.4790980	1.927283	31.141187	NaN	15	13.060836	-16.336575	7.925765	12	24	35	2.946147	0	0.004967	0	593.164243	0	471309.1762	686.554885	1019.045514	1033.48413	1019.545514	1015.01587	1388546.321	452.389342	1178.386403	1178.345505	8634.445312	3069.361259	-5277.150357	1605	8.299096	12.115874	11.655273	12.576475	63.925874	0.984691	1753.759801	1638.986519	1754.259801	409.513481	471309.1762	686.554885	686.484339	-439.354309	1041.822016	-5357.663434	7.552435	12.002029	11.46973	12.534328	71.034855	0.987403
HD113414BessellV2003_cal.fits	48	0	0.980380762	60060.47289	2460060.473	2460060.473	2460060.478	2460060.4793000	1.923812	31.204218	NaN	15	13.060836	-16.336575	7.096818	12	24	35	2.949494	0	0.004893	0	602.816843	0	486631.4754	697.62397	1017.933743	1034.028431	1018.433743	1014.471569	1435316.826	452.389342	1198.067272	1198.026905	14453.95117	3172.746774	-5278.972844	1719	7.030488	11.375932	10.939629	11.812236	71.521929	0.990813	1752.753002	1639.534454	1753.253002	408.965546	486631.4754	697.62397	697.555555	1245.769531	1075.691733	-5358.999909	7.163147	11.252069	10.904212	11.599926	72.991633	0.994446
HD113414BessellV2004_cal.fits	49	0	0.997833574	60060.47309	2460060.473	2460060.473	2460060.479	2460060.4795020	1.920356	31.267239	NaN	15	13.060836	-16.336575	7.898811	12	24	35	2.950707	0	0.004932	0	598.243884	0	479227.0157	692.29672	1019.307448	1035.039756	1019.807448	1013.460244	1414058.725	452.389342	1189.162203	1189.121822	10066.40527	3125.756054	-5277.398271	1718	8.23929	11.673476	10.980732	12.36622	80.649205	0.984409	1754.028837	1640.522541	1754.528837	407.977459	479227.0157	692.29672	692.227771	231.917679	1059.324283	-5357.623615	7.558332	11.672062	11.159985	12.18414	80.782262	0.991478
HD113414BessellV2005_cal.fits	50	0	1.015459187	60060.47329	2460060.473	2460060.473	2460060.479	2460060.4797060	1.916889	31.33072	NaN	15	13.060836	-16.336575	7.910546	12	24	35	2.905092	0	0.004789	0	606.674362	0	494786.1783	703.444304	1017.67919	1044.052316	1018.17919	1004.447684	1437399.199	452.389342	1198.935947	1198.895739	10974.06934	3177.349828	-5283.451099	1722	8.104973	11.593422	11.188732	11.998112	65.581229	0.988777	1752.187654	1649.626755	1752.687654	398.873245	494786.1783	703.444304	703.37648	661.750122	1093.717584	-5361.62769	7.71612	11.459152	11.062302	11.856001	69.268007	0.991477
HD113414BessellV2006_cal.fits	51	0	1.03299838	60060.47349	2460060.473	2460060.473	2460060.479	2460060.4799090	1.913445	31.394065	NaN	15	13.060836	-16.336575	6.856781	12	24	35	2.915888	0	0.00477	0	611.315353	0	501908.4452	708.488753	1017.469399	1044.276335	1017.969399	1004.223665	1463508.695	452.389342	1209.775397	1209.735873	14840.77539	3235.064487	-5285.617933	1695	6.88365	11.225916	10.68547	11.766362	71.84189	0.985787	1752.436429	1649.666601	1752.936429	398.833399	501908.4452	708.488753	708.421189	1743.244629	1109.46125	-5359.759639	6.829913	11.22757	10.796647	11.658493	69.428255	0.98964
HD113414BessellV2007_cal.fits	52	0	1.050451192	60060.4737	2460060.474	2460060.474	2460060.479	2460060.4801110	1.910032	31.457105	NaN	15	13.060836	-16.336575	7.769372	12	24	35	2.925631	0	0.004797	0	609.853267	0	499085.7448	706.493723	1016.145604	1044.639119	1016.645604	1003.860881	1460140.754	452.389342	1208.382725	1208.342956	12160.91504	3227.619703	-5285.166522	1735	7.646546	11.396598	10.652171	12.141026	74.745014	0.977202	1750.866649	1650.043476	1751.366649	398.456524	499085.7448	706.493723	706.426297	436.754944	1103.221713	-5360.699197	7.892197	11.439833	10.793861	12.085805	76.215334	0.983872
HD113414BessellV2008_cal.fits	53	0	1.067903964	60060.4739	2460060.474	2460060.474	2460060.479	2460060.4803130	1.906635	31.520107	NaN	15	13.060836	-16.336575	7.953004	12	24	35	2.908955	0	0.004787	0	607.647718	0	496206.1196	704.452806	1016.946349	1044.165496	1017.446349	1004.334504	1443441.304	452.389342	1201.452937	1201.413105	11538.97168	3190.705813	-5281.092247	1735	8.011438	11.449468	10.916562	11.982375	89.487377	0.991369	1751.741082	1649.628095	1752.241082	398.871905	496206.1196	704.452806	704.385185	441.836182	1096.856343	-5358.687773	7.89457	11.4434	11.001064	11.885735	276.245468	0.993749
HD113414BessellV2009_cal.fits	54	0	1.085443197	60060.4741	2460060.474	2460060.474	2460060.48	2460060.4805160	1.903253	31.583113	NaN	15	13.060836	-16.336575	8.146839	12	24	35	2.92438	0	0.004775	0	612.488585	0	503462.6931	709.584419	1015.988734	1045.065644	1016.488734	1003.434356	1472316.03	452.389342	1213.410007	1213.370601	12522.75586	3254.532971	-5286.215345	1786	8.069516	11.302923	10.394991	12.210854	78.724548	0.970126	1750.831092	1650.321289	1751.331092	398.178711	503462.6931	709.584419	709.517683	850.1203	1112.896893	-5360.397214	8.224161	11.252561	10.324971	12.180151	81.095893	0.970417
HD113414BessellV2010_cal.fits	55	0	1.102809589	60060.4743	2460060.474	2460060.474	2460060.48	2460060.4807170	1.899895	31.645916	NaN	15	13.060836	-16.336575	7.827945	12	24	35	2.93452	0	0.004843	0	605.907291	0	492268.992	701.653235	1017.217677	1045.368599	1017.717677	1003.131401	1444573.17	452.389342	1201.923994	1201.88396	11693.96484	3193.207786	-5282.54859	1630	7.812814	11.620996	11.151853	12.09014	64.278396	0.983274	1751.871786	1650.807119	1752.371786	397.692881	492268.992	701.653235	701.58444	493.774872	1088.153381	-5361.950614	7.843077	11.587468	11.154262	12.020675	64.903945	0.986398
HD113414BessellV2011_cal.fits	56	0	1.120348781	60060.47451	2460060.475	2460060.474	2460060.48	2460060.4809200	1.896526	31.709199	NaN	15	13.060836	-16.336575	7.803305	12	24	35	2.924355	0	0.004862	0	601.501606	0	485564.8526	696.858972	1016.338602	1044.880886	1016.838602	1003.619114	1419963.787	452.389342	1191.642485	1191.602183	10366.93262	3138.809107	-5282.626933	1746	7.886537	11.85835	10.860412	12.856289	270.959405	0.972037	1751.204512	1650.312719	1751.704512	398.187281	485564.8526	696.858972	696.790703	-120.207787	1073.333979	-5358.27074	7.720073	11.855068	10.897436	12.8127	271.750337	0.97414
HD113414BessellV2012_cal.fits	57	0	1.137801594	60060.47471	2460060.475	2460060.475	2460060.48	2460060.4811220	1.893185	31.772213	NaN	15	13.060836	-16.336575	6.904154	12	24	35	2.945059	0	0.004866	0	605.213455	0	490695.2596	700.530504	1017.897232	1031.063476	1018.397232	1017.436524	1445126.262	452.389342	1202.154025	1202.114065	16637.37305	3194.430388	-5276.945888	1719	6.669054	11.244457	10.656495	11.832418	70.193047	0.981672	1752.453053	1636.49558	1752.953053	412.00442	490695.2596	700.530504	700.462373	2034.475952	1084.674668	-5356.822668	7.139254	11.115826	10.535919	11.695734	74.463122	0.98524
HD113414BessellV2013_cal.fits	58	0	1.155427167	60060.47491	2460060.475	2460060.475	2460060.48	2460060.4813260	1.889837	31.835625	NaN	15	13.060836	-16.336575	7.057404	12	24	35	2.953595	0	0.004853	0	608.58268	0	495809.9267	704.17156	1015.827428	1029.814195	1016.327428	1018.685805	1464421.838	452.389342	1210.152979	1210.112989	14687.43848	3237.082976	-5274.654437	1731	7.300507	10.987848	10.477219	11.498478	87.624134	0.991339	1750.68769	1635.210898	1751.18769	413.289102	495809.9267	704.17156	704.103879	2228.023926	1095.980565	-5355.927612	6.814301	10.937905	10.353801	11.52201	272.865501	0.988544
HD113414BessellV2014_cal.fits	59	0	1.172879979	60060.47511	2460060.475	2460060.475	2460060.481	2460060.4815280	1.886521	31.898717	NaN	15	13.060836	-16.336575	7.14623	12	24	35	2.95996	0	0.00484	0	611.585922	0	500442.7208	707.453459	1013.616361	1029.991568	1014.116361	1018.508432	1481290.483	452.389342	1217.102412	1217.06314	14448.03906	3274.370869	-5278.598789	1728	7.022444	11.212913	10.510262	11.915565	72.541077	0.976821	1748.36482	1635.596265	1748.86482	412.903735	500442.7208	707.453459	707.386068	1246.150391	1106.221288	-5359.171282	7.270017	11.152853	10.374585	11.931121	78.607291	0.977307
HD113414BessellV2015_cal.fits	60	0	1.190505593	60060.47532	2460060.475	2460060.475	2460060.481	2460060.4817320	1.883203	31.962085	NaN	15	13.060836	-16.336575	6.710788	12	24	35	2.960569	0	0.004874	0	607.459516	0	493687.6533	702.663271	1013.736194	1029.797074	1014.236194	1018.702926	1461596.228	452.389342	1208.984813	1208.945069	16042.4043	3230.837007	-5276.224994	1670	6.812489	11.146062	10.533233	11.758892	74.607431	0.983715	1748.357308	1635.181682	1748.857308	413.318318	493687.6533	702.663271	702.594932	1780.214844	1091.289311	-5356.558774	6.609088	11.15488	10.486078	11.823682	77.756143	0.982762
HD113414BessellV2016_cal.fits	61	0	1.208044785	60060.47552	2460060.476	2460060.475	2460060.481	2460060.4819350	1.87989	32.025631	NaN	15	13.060836	-16.336575	7.11393	12	24	35	2.916408	0	0.004836	0	603.044135	0	488396.9709	698.887886	1013.417035	1029.560988	1013.917035	1018.939012	1424364.597	452.389342	1193.487781	1193.447155	12019.52832	3148.537033	-5273.278032	1795	7.265286	11.701217	11.124941	12.277493	66.958074	0.979931	1748.068385	1634.878093	1748.568385	413.621907	488396.9709	698.887886	698.820198	1148.203857	1079.594335	-5352.780393	6.962575	11.714007	10.983415	12.444598	74.692633	0.979155
HD113414BessellV2017_cal.fits	62	0	1.225497597	60060.47572	2460060.476	2460060.476	2460060.481	2460060.4821370	1.876623	32.088557	NaN	15	13.060836	-16.336575	6.793884	12	24	35	2.911673	0	0.004754	0	612.475386	0	504001.4692	709.964564	1019.483629	1021.400486	1019.983629	1027.099514	1467487.37	452.389342	1211.418839	1211.379024	14993.13965	3243.85929	-5279.187677	1639	6.764525	11.230423	10.287964	12.172881	78.510406	0.967227	1754.138778	1626.865801	1754.638778	421.634199	504001.4692	709.964564	709.896655	1628.174194	1114.087849	-5361.912811	6.823244	11.292041	10.395596	12.188485	80.035899	0.971833
HD113414BessellV2018_cal.fits	63	0	1.242950369	60060.47593	2460060.476	2460060.476	2460060.481	2460060.4823390	1.873364	32.151592	NaN	15	13.060836	-16.336575	7.824443	12	24	35	2.917573	0	0.004839	0	602.887879	0	488094.3607	698.67157	1018.95202	1021.329537	1019.45202	1027.170463	1424050.798	452.389342	1193.356267	1193.315725	11966.02246	3147.843386	-5273.251857	1741	7.788742	11.532618	11.057446	12.007789	66.259486	0.985183	1753.878312	1626.698463	1754.378312	421.801537	488094.3607	698.67157	698.603438	529.187805	1078.925419	-5358.23887	7.860144	11.543011	11.165408	11.920613	68.010266	0.991751
HD113414BessellV2019_cal.fits	64	0	1.260489562	60060.47613	2460060.476	2460060.476	2460060.482	2460060.4825420	1.870119	32.214622	NaN	15	13.060836	-16.336575	6.843047	12	24	35	2.904574	0	0.004745	0	612.085721	0	503674.3086	709.733588	1020.109051	1020.123597	1020.609051	1028.376403	1462959.158	452.389342	1209.548279	1209.508693	15334.99707	3233.849744	-5277.358802	1767	6.809123	11.511905	10.947622	12.076187	81.62543	0.989569	1754.811731	1625.324757	1755.311731	423.175243	503674.3086	709.733588	709.666721	1499.22583	1113.364666	-5357.769523	6.876972	11.594263	11.184541	12.003985	89.598581	0.995016
HD113414BessellV2020_cal.fits	65	0	1.278028795	60060.47633	2460060.476	2460060.476	2460060.482	2460060.4827450	1.866864	32.278114	NaN	15	13.060836	-16.336575	6.901705	12	24	35	2.907655	0	0.004742	0	613.155664	0	505299.5851	710.877814	1019.008438	1020.7551	1019.508438	1027.7449	1469237.113	452.389342	1212.140766	1212.101064	15609.08106	3247.727071	-5278.852175	1727	6.957532	11.07506	10.638371	11.511749	79.010762	0.992791	1753.709483	1626.16244	1754.209483	422.33756	505299.5851	710.877814	710.81074	1747.040894	1116.957315	-5359.096608	6.845878	11.025335	10.534597	11.516073	83.208524	0.991646
HD113414BessellV2021_cal.fits	66	0	1.295481567	60060.47653	2460060.477	2460060.476	2460060.482	2460060.4829470	1.863648	32.341102	NaN	15	13.060836	-16.336575	7.483746	12	24	35	2.910536	0	0.004794	0	607.109536	0	495258.9393	703.780314	1018.47225	1020.430043	1018.97225	1028.069957	1441469.034	452.389342	1200.632022	1200.591861	12434.73633	3186.34614	-5276.108127	1708	7.734709	11.258555	10.766482	11.750628	67.730756	0.985017	1752.909931	1625.694635	1753.409931	422.805365	495258.9393	703.780314	703.712407	1434.818115	1094.762615	-5358.663194	7.232782	11.176229	10.713168	11.639291	70.251325	0.988508
HD113414BessellV2022_cal.fits	67	0	1.3130208	60060.47674	2460060.477	2460060.477	2460060.482	2460060.4831500	1.860442	32.404142	NaN	15	13.060836	-16.336575	7.031925	12	24	35	2.904925	0	0.004677	0	621.053308	0	518523.8417	720.119052	1018.945691	1021.397327	1019.445691	1027.102673	1506272.816	452.389342	1227.32256	1227.283572	15537.29395	3329.593949	-5282.572092	1740	7.325685	10.916653	10.641297	11.192008	65.526104	0.994107	1753.5817	1626.707002	1754.0817	421.792998	518523.8417	720.119052	720.052941	2722.946533	1146.189341	-5360.501865	6.738165	10.733353	10.279034	11.187671	76.146602	0.99089
HD113414BessellV2023_cal.fits	68	0	1.330473572	60060.47694	2460060.477	2460060.477	2460060.483	2460060.4833520	1.85725	32.467183	NaN	15	13.060836	-16.336575	7.311432	12	24	35	2.904325	0	0.004764	0	609.669429	0	499717.0172	706.940411	1019.349942	1019.826402	1019.849942	1028.673598	1451340.38	452.389342	1204.735827	1204.695958	14151.8877	3208.166606	-5277.731749	1719	7.190289	11.319889	10.938018	11.70176	65.905769	0.989782	1754.104208	1625.043979	1754.604208	423.456021	499717.0172	706.940411	706.872898	1358.254761	1104.617131	-5358.848585	7.432576	11.252534	10.978493	11.526574	65.446145	0.994471
HD113414BessellV2024_cal.fits	69	0	1.348012765	60060.47714	2460060.477	2460060.477	2460060.483	2460060.4835550	1.85405	32.530632	NaN	15	13.060836	-16.336575	6.672305	12	24	35	2.907278	0	0.004751	0	611.927859	0	503295.0773	709.466782	1018.607807	1021.537721	1019.107807	1026.962279	1463218.759	452.389342	1209.65562	1209.615973	16788.37891	3234.423589	-5278.27717	1667	6.933569	10.760122	10.15363	11.366613	84.918606	0.986967	1753.452028	1626.8153	1753.952028	421.6847	503295.0773	709.466782	709.399073	2745.161621	1112.52638	-5359.456571	6.411041	10.751069	10.173767	11.328371	270.363907	0.988531
HD113414BessellV2025_cal.fits	70	0	1.365638378	60060.47734	2460060.477	2460060.477	2460060.483	2460060.4837590	1.850864	32.594065	NaN	15	13.060836	-16.336575	6.380913	12	24	35	2.917723	0	0.00479	0	609.071432	0	498150.7299	705.831728	1019.384177	1019.901138	1019.884177	1028.598862	1453465.762	452.389342	1205.617629	1205.577728	15117.75977	3212.864731	-5278.758137	1724	6.343075	11.480253	10.678793	12.281713	70.675088	0.968347	1754.156997	1625.241297	1754.656997	423.258703	498150.7299	705.831728	705.76415	1923.550537	1101.154876	-5360.151686	6.418751	11.487132	10.805107	12.169158	71.795038	0.978382
HD113414BessellV2026_cal.fits	71	0	1.38309119	60060.47755	2460060.478	2460060.477	2460060.483	2460060.4839610	1.847711	32.657097	NaN	15	13.060836	-16.336575	6.233923	12	24	35	2.920997	0	0.004681	0	623.969629	0	522667.4476	722.990607	1020.010006	1020.932138	1020.510006	1027.567862	1526710.271	452.389342	1235.620556	1235.581801	20409.99805	3374.770643	-5281.485144	1678	6.279925	10.451889	10.17943	10.724349	64.169994	0.992946	1754.741178	1626.275993	1755.241178	422.224007	522667.4476	722.990607	722.924257	4055.303711	1155.348721	-5360.146872	6.18792	10.430655	10.168255	10.693055	69.86648	0.995658
HD113414BessellV2027_cal.fits	72	0	1.400543962	60060.47775	2460060.478	2460060.478	2460060.483	2460060.4841630	1.84457	32.720156	NaN	15	13.060836	-16.336575	8.151492	12	24	35	2.905122	0	0.004728	0	614.433786	0	507521.3178	712.438658	1017.836584	1019.946343	1018.336584	1028.553657	1474411.158	452.389342	1214.273072	1214.233596	11323.25977	3259.164222	-5280.542071	1755	8.253662	11.386888	11.05112	11.722655	70.347646	0.994201	1752.673309	1625.281265	1753.173309	423.218735	507521.3178	712.438658	712.371952	758.673767	1121.868423	-5359.019997	8.049321	11.315777	10.917585	11.713968	83.559846	0.994801
HD113414BessellV2028_cal.fits	73	0	1.418083195	60060.47795	2460060.478	2460060.478	2460060.484	2460060.4843660	1.84143	32.783451	NaN	15	13.060836	-16.336575	7.165927	12	24	35	2.924526	0	0.004811	0	607.895598	0	495934.5373	704.259915	1015.866997	1020.109668	1016.366997	1028.390332	1450373.486	452.389342	1204.334374	1204.294686	13733.71777	3206.0293	-5277.464557	1761	7.160133	11.458444	10.657386	12.259503	71.248432	0.969239	1750.388942	1625.473134	1750.888942	423.026866	495934.5373	704.259915	704.192482	880.647644	1096.256015	-5360.340227	7.171721	11.439467	10.794333	12.084601	72.070793	0.980755
HD113414BessellV2029_cal.fits	74	0	1.435535967	60060.47815	2460060.478	2460060.478	2460060.484	2460060.4845680	1.838325	32.846291	NaN	15	13.060836	-16.336575	6.951619	12	24	35	2.893475	0	0.004654	0	621.750047	0	520214.2628	721.291672	1014.577997	1019.766101	1015.077997	1028.733899	1505227.135	452.389342	1226.896468	1226.857501	16581.23828	3327.282486	-5283.052839	1775	6.950967	10.880535	10.344456	11.416614	66.102493	0.978588	1749.431793	1625.114037	1749.931793	423.385963	520214.2628	721.291672	721.225938	2141.781738	1149.925991	-5363.5127	6.95227	10.856509	10.424163	11.288855	69.453302	0.988866
