Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_err_T1,rel_flux_err_C2,rel_flux_SNR_T1,rel_flux_SNR_C2,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2
HD113414BessellV3068_cal.fits,1077,0,60060.688609,2460060.688609,2460060.688522,2460060.694169,2460060.695018,1.059005,70.755615,NaN,15,13.060836,-16.336575,6.058732,12,24,35,2.940302,0,0.004110,0,715.483707,0,686060.284486,828.316428,1027.252486,1029.542374,1027.752486,1018.957626,2017224.501864,452.389342,1420.307221,1420.273355,43463.878906,4459.045150,-5277.348057,1703,6.374162,8.062977,8.165314,7.960639,15.352290,0.999129,1762.113076,1634.921072,1762.613076,413.578928,686060.284486,828.316428,828.258696,13329.721680,1516.526188,-5346.947513,5.743301,7.899797,7.831016,7.968577,289.349325,0.999502
HD113414BessellV3069_cal.fits,1078,0,60060.688811,2460060.688811,2460060.688724,2460060.694371,2460060.695221,1.059307,70.708703,NaN,15,13.060836,-16.336575,6.439417,12,24,35,2.934473,0,0.004098,0,716.127690,0,687641.888964,829.270340,1027.978482,1025.168164,1028.478482,1023.331836,2017866.572192,452.389342,1420.533098,1420.499512,36827.453125,4460.464437,-5276.653186,1776,6.716369,8.545060,8.165011,8.925108,280.862131,0.990868,1762.855720,1630.450242,1763.355720,418.049758,687641.888964,829.270340,829.213171,11248.814453,1520.022301,-5348.658454,6.162465,8.342017,7.842707,8.841327,282.978502,0.982400
HD113414BessellV3070_cal.fits,1079,0,60060.689013,2460060.689013,2460060.688926,2460060.694573,2460060.695423,1.059611,70.661689,NaN,15,13.060836,-16.336575,6.916338,12,24,35,2.938209,0,0.004111,0,714.775131,0,684825.642355,827.570595,1029.027983,1024.720841,1029.527983,1023.779159,2012160.783933,452.389342,1418.523372,1418.489694,36565.199219,4447.851876,-5275.272464,1769,7.149375,8.538518,8.301352,8.775685,81.273660,0.996614,1763.930269,1630.029215,1764.430269,418.470785,684825.642355,827.570595,827.513262,9827.362305,1513.797030,-5350.598155,6.683301,8.464921,8.185572,8.744270,85.760335,0.995557
HD113414BessellV3071_cal.fits,1080,0,60060.689216,2460060.689216,2460060.689129,2460060.694775,2460060.695625,1.059916,70.614552,NaN,15,13.060836,-16.336575,6.589347,12,24,35,2.940544,0,0.004123,0,713.280401,0,681827.159111,825.757019,1030.921063,1025.016657,1031.421063,1023.483343,2004942.492504,452.389342,1415.976789,1415.943050,31677.853516,4431.895949,-5274.414054,1760,6.906098,8.701389,8.864803,8.537975,12.164330,0.998302,1765.843260,1630.400200,1766.343260,418.099800,681827.159111,825.757019,825.699501,9092.723633,1507.168926,-5350.577145,6.272596,8.619670,8.640856,8.598484,29.954124,0.999904
HD113414BessellV3072_cal.fits,1081,0,60060.689419,2460060.689419,2460060.689332,2460060.694979,2460060.695829,1.060225,70.567049,NaN,15,13.060836,-16.336575,7.603723,12,24,35,2.925834,0,0.004102,0,713.202253,0,682547.618418,826.193328,1031.605049,1024.217988,1032.105049,1024.282012,1997021.147089,452.389342,1413.176815,1413.143158,26615.773438,4414.385931,-5277.379559,1707,8.036994,9.079192,9.510861,8.647522,23.635168,0.980450,1766.505752,1629.588804,1767.005752,418.911196,682547.618418,826.193328,826.135476,6680.629395,1508.761491,-5351.639352,7.170451,8.805664,9.065075,8.546253,28.546166,0.988259
HD113414BessellV3073_cal.fits,1082,0,60060.689623,2460060.689623,2460060.689536,2460060.695183,2460060.696033,1.060536,70.519296,NaN,15,13.060836,-16.336575,7.637132,12,24,35,2.927938,0,0.004094,0,715.141063,0,686137.751226,828.363098,1032.641643,1024.530718,1033.141643,1023.969282,2008968.520541,452.389342,1417.397719,1417.364014,28770.011719,4440.795424,-5275.784240,1729,8.050037,8.718463,9.123110,8.313816,3.985004,0.991252,1767.239680,1629.957994,1767.739680,418.542006,686137.751226,828.363098,828.305550,7701.059570,1516.697427,-5351.491942,7.224228,8.472839,8.695158,8.250521,352.062261,0.997027
HD113414BessellV3074_cal.fits,1083,0,60060.689824,2460060.689824,2460060.689738,2460060.695384,2460060.696234,1.060845,70.471982,NaN,15,13.060836,-16.336575,6.746772,12,24,35,2.931640,0,0.004124,0,710.861942,0,677733.709239,823.274765,1033.611954,1024.283108,1034.111954,1024.216892,1986871.198840,452.389342,1409.581370,1409.547005,31224.039062,4391.949619,-5275.939983,1736,7.301854,9.420874,10.134315,8.707433,4.520670,0.976747,1768.427320,1629.650286,1768.927320,418.849714,677733.709239,823.274765,823.216911,8248.342773,1498.120416,-5351.272890,6.191690,9.289472,9.897892,8.681052,3.271234,0.982764
HD113414BessellV3075_cal.fits,1084,0,60060.690027,2460060.690027,2460060.689940,2460060.695587,2460060.696437,1.061158,70.424267,NaN,15,13.060836,-16.336575,7.457079,12,24,35,2.933425,0,0.004104,0,714.817949,0,685191.448315,827.791715,1025.801781,1021.428157,1026.301781,1027.071843,2009957.823411,452.389342,1417.746639,1417.712987,33050.039062,4442.982264,-5274.985366,1728,7.955082,8.828473,8.821370,8.835575,46.071066,0.998147,1760.584229,1626.745222,1761.084229,421.754778,685191.448315,827.791715,827.734121,8888.013672,1514.605638,-5347.680897,6.959075,8.545286,8.459448,8.631125,57.482207,0.997735
HD113414BessellV3076_cal.fits,1085,0,60060.690230,2460060.690230,2460060.690143,2460060.695790,2460060.696640,1.061473,70.376379,NaN,15,13.060836,-16.336575,7.439633,12,24,35,2.921261,0,0.004087,0,714.812320,0,685905.987983,828.223225,1027.194640,1021.286511,1027.694640,1027.213489,2003710.243032,452.389342,1415.541520,1415.507927,26521.769531,4429.172079,-5273.612816,1720,7.928849,9.014419,8.937401,9.091438,60.091641,0.998845,1762.018661,1626.664641,1762.518661,421.835359,685905.987983,828.223225,828.165605,7062.479004,1516.185118,-5346.640020,6.950416,8.866831,8.684838,9.048824,74.553210,0.997714
HD113414BessellV3077_cal.fits,1086,0,60060.690433,2460060.690433,2460060.690346,2460060.695993,2460060.696843,1.061789,70.328514,NaN,15,13.060836,-16.336575,6.597564,12,24,35,2.917409,0,0.004084,0,714.291931,0,685138.066154,827.759306,1029.352373,1020.931835,1029.852373,1027.568165,1998827.773324,452.389342,1413.815783,1413.782331,31014.380859,4418.379452,-5274.104187,1777,6.968889,9.005606,9.198479,8.812734,353.118819,0.998057,1764.171696,1626.250364,1764.671696,422.249636,685138.066154,827.759306,827.702040,8818.294922,1514.487638,-5348.191805,6.226240,8.830808,8.863404,8.798212,321.959540,0.999058
HD113414BessellV3078_cal.fits,1087,0,60060.690636,2460060.690636,2460060.690549,2460060.696196,2460060.697046,1.062107,70.280381,NaN,15,13.060836,-16.336575,6.270010,12,24,35,2.921750,0,0.004088,0,714.696494,0,685654.527968,828.071418,1030.372050,1021.539807,1030.872050,1026.960193,2003311.349896,452.389342,1415.400920,1415.366715,36280.382812,4428.290332,-5277.087251,1716,6.583452,8.653750,8.818005,8.489494,330.579249,0.994621,1765.179121,1626.827684,1765.679121,421.672316,685654.527968,828.071418,828.013760,10586.650391,1515.629269,-5350.527520,5.956567,8.512628,8.588690,8.436565,321.128282,0.992915
HD113414BessellV3079_cal.fits,1088,0,60060.690838,2460060.690838,2460060.690751,2460060.696398,2460060.697248,1.062425,70.232362,NaN,15,13.060836,-16.336575,6.568924,12,24,35,2.927669,0,0.004105,0,713.205941,0,682446.012069,826.132022,1030.569244,1021.756436,1031.069244,1026.743564,1997976.214069,452.389342,1413.514995,1413.480735,32272.365234,4416.497092,-5278.835444,1656,7.017230,8.981794,9.367998,8.595590,351.038041,0.991861,1765.476605,1627.094280,1765.976605,421.405720,682446.012069,826.132022,826.073792,9405.445312,1508.536892,-5352.375737,6.120619,8.834268,9.088373,8.580163,337.115484,0.993210
HD113414BessellV3080_cal.fits,1089,0,60060.691040,2460060.691040,2460060.690954,2460060.696600,2460060.697450,1.062746,70.184246,NaN,15,13.060836,-16.336575,7.302392,12,24,35,2.921109,0,0.004106,0,711.400692,0,679383.527681,824.276050,1026.926227,1021.226429,1027.426227,1027.273571,1984553.372326,452.389342,1408.758852,1408.724687,25821.933594,4386.826098,-5276.595227,1763,7.048847,10.319158,12.193222,8.445094,9.115922,0.862946,1761.745215,1626.664243,1762.245215,421.835757,679383.527681,824.276050,824.218449,4804.453613,1501.767315,-5347.922084,7.555937,10.070698,11.836078,8.305318,9.054332,0.871929
HD113414BessellV3081_cal.fits,1090,0,60060.691244,2460060.691244,2460060.691158,2460060.696804,2460060.697654,1.063070,70.135604,NaN,15,13.060836,-16.336575,7.458843,12,24,35,2.920532,0,0.004074,0,716.819257,0,689806.438772,830.574402,1023.656931,1021.262896,1024.156931,1027.237104,2014601.642784,452.389342,1419.383585,1419.349684,28785.568359,4453.247358,-5278.194701,1778,7.771089,9.005084,9.427188,8.582980,346.342059,0.988916,1758.538682,1626.630691,1759.038682,421.869309,689806.438772,830.574402,830.517335,7668.346680,1524.807007,-5351.602776,7.146597,8.749190,9.034873,8.463506,337.069138,0.991225
HD113414BessellV3082_cal.fits,1091,0,60060.691446,2460060.691446,2460060.691359,2460060.697006,2460060.697856,1.063393,70.087381,NaN,15,13.060836,-16.336575,7.428578,12,24,35,2.925046,0,0.004096,0,714.188889,0,684484.488599,827.364842,1024.947400,1021.313362,1025.447400,1027.186638,2002148.465745,452.389342,1414.989797,1414.956115,29732.384766,4425.719793,-5277.499249,1658,7.831096,8.970745,9.315531,8.625960,5.589647,0.993878,1759.808454,1626.631057,1760.308454,421.868943,684484.488599,827.364842,827.306714,8150.186035,1513.042914,-5350.726787,7.026060,8.728566,8.956143,8.500989,356.041500,0.997232
HD113414BessellV3083_cal.fits,1092,0,60060.691648,2460060.691648,2460060.691562,2460060.697208,2460060.698058,1.063718,70.038933,NaN,15,13.060836,-16.336575,6.987840,12,24,35,2.915803,0,0.004086,0,713.573606,0,683857.143975,826.985319,1027.216143,1021.537728,1027.716143,1026.962272,1993992.885878,452.389342,1412.105256,1412.071004,28782.460938,4407.692004,-5280.373831,1746,7.388046,9.058064,9.605293,8.510835,349.846084,0.983522,1761.943791,1626.899139,1762.443791,421.600861,683857.143975,826.985319,826.927792,8059.653809,1511.656178,-5350.680830,6.587633,8.841024,9.286149,8.395899,343.729657,0.985804
HD113414BessellV3084_cal.fits,1093,0,60060.691851,2460060.691851,2460060.691764,2460060.697411,2460060.698260,1.064045,69.990393,NaN,15,13.060836,-16.336575,8.162407,12,24,35,2.925626,0,0.004104,0,712.815464,0,681819.830015,825.752725,1027.837570,1021.776178,1028.337570,1026.723822,1994750.071163,452.389342,1412.373085,1412.339341,25750.455078,4409.365751,-5278.518114,1718,8.571470,9.401502,9.753101,9.049903,345.856037,0.992805,1762.569364,1627.163170,1763.069364,421.336830,681819.830015,825.752725,825.694919,6569.305664,1507.152726,-5350.911562,7.753345,9.155317,9.356919,8.953715,332.537554,0.994132
HD113414BessellV3085_cal.fits,1094,0,60060.692053,2460060.692053,2460060.691966,2460060.697613,2460060.698462,1.064373,69.941769,NaN,15,13.060836,-16.336575,7.418213,12,24,35,2.915773,0,0.004091,0,712.671095,0,682130.609140,825.941064,1029.936002,1021.155963,1030.436002,1027.344037,1988937.824692,452.389342,1410.314049,1410.280090,28005.691406,4396.517865,-5277.256711,1668,7.856863,9.037060,9.140792,8.933327,31.857413,0.997313,1764.834276,1626.515982,1765.334276,421.984018,682130.609140,825.941064,825.882910,7898.607910,1507.839698,-5351.378724,6.979563,8.845005,8.888647,8.801363,34.029426,0.999303
HD113414BessellV3086_cal.fits,1095,0,60060.692255,2460060.692255,2460060.692169,2460060.697815,2460060.698665,1.064704,69.892908,NaN,15,13.060836,-16.336575,7.106193,12,24,35,2.914047,0,0.004071,0,715.857968,0,688348.143864,829.696090,1030.986430,1021.177604,1031.486430,1027.322396,2005879.008166,452.389342,1416.307507,1416.273654,33941.421875,4433.966103,-5279.790633,1767,7.502700,8.673366,8.790815,8.555916,32.558933,0.995858,1765.710251,1626.509920,1766.210251,421.990080,688348.143864,829.696090,829.638891,9439.912109,1521.583468,-5352.773305,6.709686,8.497929,8.582231,8.413628,31.345873,0.998130
HD113414BessellV3087_cal.fits,1096,0,60060.692459,2460060.692459,2460060.692372,2460060.698018,2460060.698868,1.065037,69.843844,NaN,15,13.060836,-16.336575,7.171351,12,24,35,2.925327,0,0.004082,0,716.580972,0,689059.775237,830.124856,1031.442753,1021.656439,1031.942753,1026.843561,2015725.450426,452.389342,1419.779382,1419.745543,34346.738281,4455.731519,-5276.424314,1759,7.548315,8.655780,9.098612,8.212948,16.509271,0.985187,1766.274927,1627.069417,1766.774927,421.430583,689059.775237,830.124856,830.067634,9321.018555,1523.156518,-5353.210709,6.794387,8.472495,8.824736,8.120254,11.430581,0.991885
HD113414BessellV3088_cal.fits,1097,0,60060.692661,2460060.692661,2460060.692574,2460060.698221,2460060.699070,1.065371,69.794895,NaN,15,13.060836,-16.336575,7.752995,12,24,35,2.927551,0,0.004090,0,715.857696,0,687536.780644,829.207270,1031.111193,1021.187756,1031.611193,1027.312244,2012798.873418,452.389342,1418.748170,1418.714692,29352.449219,4449.262363,-5275.956863,1687,8.031151,9.051055,9.175938,8.926172,17.490402,0.998866,1765.892849,1626.588967,1766.392849,421.911033,687536.780644,829.207270,829.149485,7394.231445,1519.789961,-5350.421878,7.474840,8.860130,8.947759,8.772502,338.011923,0.999245
HD113414BessellV3089_cal.fits,1098,0,60060.692862,2460060.692862,2460060.692775,2460060.698422,2460060.699272,1.065704,69.746058,NaN,15,13.060836,-16.336575,6.625073,12,24,35,2.924147,0,0.004084,0,716.019868,0,688052.019394,829.517731,1033.011902,1021.360791,1033.511902,1027.139209,2011965.184387,452.389342,1418.454554,1418.420618,35905.769531,4447.419506,-5275.138221,1733,7.054661,8.508461,8.880272,8.136649,8.719105,0.991640,1767.898233,1626.747600,1768.398233,421.752400,688052.019394,829.517731,829.460292,11348.817383,1520.928889,-5352.414705,6.195486,8.301095,8.557926,8.044265,5.878560,0.996013
HD113414BessellV3090_cal.fits,1099,0,60060.693065,2460060.693065,2460060.692978,2460060.698625,2460060.699475,1.066043,69.696670,NaN,15,13.060836,-16.336575,6.459548,12,24,35,2.922512,0,0.004081,0,716.088184,0,688281.655527,829.656352,1034.504745,1021.778869,1035.004745,1026.721131,2011511.381303,452.389342,1418.294470,1418.260752,34440.980469,4446.416381,-5271.328578,1672,6.942768,8.532161,8.520856,8.543467,47.198965,0.998806,1769.261006,1627.226478,1769.761006,421.273522,688281.655527,829.656352,829.598488,11054.573242,1521.436496,-5349.339317,5.976328,8.359749,8.269766,8.449732,74.800331,0.999377
HD113414BessellV3091_cal.fits,1100,0,60060.693267,2460060.693267,2460060.693181,2460060.698827,2460060.699677,1.066381,69.647429,NaN,15,13.060836,-16.336575,6.110536,12,24,35,2.940724,0,0.004120,0,713.735334,0,682686.370641,826.277020,1037.914057,1021.767578,1038.414057,1026.732422,2007592.210341,452.389342,1416.912059,1416.878484,39946.156250,4437.753111,-5273.753815,1788,6.332601,8.422779,8.429161,8.416397,43.936998,0.998331,1772.759821,1627.124387,1773.259821,421.375613,682686.370641,826.277020,826.219723,11579.646484,1509.068201,-5351.804901,5.888471,8.334653,8.277064,8.392241,63.079756,0.999452
HD113414BessellV3092_cal.fits,1101,0,60060.693470,2460060.693470,2460060.693383,2460060.699030,2460060.699879,1.066721,69.598080,NaN,15,13.060836,-16.336575,6.577112,12,24,35,2.938104,0,0.004111,0,714.766998,0,684816.438858,827.565138,1039.221423,1022.123447,1039.721423,1026.376553,2012061.685305,452.389342,1418.488541,1418.454663,34407.117188,4447.632820,-5274.472738,1738,6.914081,8.579276,8.945131,8.213420,17.885066,0.988991,1774.113958,1627.522504,1774.613958,420.977496,684816.438858,827.565138,827.507597,9546.426758,1513.776685,-5351.812403,6.240142,8.437429,8.690927,8.183931,17.676745,0.994582
HD113414BessellV3093_cal.fits,1102,0,60060.693672,2460060.693672,2460060.693585,2460060.699232,2460060.700082,1.067063,69.548590,NaN,15,13.060836,-16.336575,6.938821,12,24,35,2.918631,0,0.004085,0,714.517865,0,685498.435965,827.977089,1036.627402,1022.156930,1037.127402,1026.343070,2000716.976802,452.389342,1414.483830,1414.450228,31411.173828,4422.555508,-5274.103216,1737,7.144260,8.876610,8.935336,8.817885,36.179298,0.998094,1771.363021,1627.557640,1771.863021,420.942360,685498.435965,827.977089,827.919570,8548.712891,1515.284230,-5350.639380,6.733383,8.774906,8.840330,8.709482,28.878366,0.999219
HD113414BessellV3094_cal.fits,1103,0,60060.693874,2460060.693874,2460060.693787,2460060.699434,2460060.700284,1.067407,69.499067,NaN,15,13.060836,-16.336575,6.739398,12,24,35,2.919935,0,0.004089,0,714.010778,0,684448.014059,827.342628,1035.795967,1021.967874,1036.295967,1026.532126,1998543.404212,452.389342,1413.715308,1413.681660,30688.500000,4417.750858,-5272.383456,1705,7.131094,8.876200,9.047946,8.704453,28.216497,0.995105,1770.544986,1627.470775,1771.044986,421.029225,684448.014059,827.342628,827.284841,8651.925781,1512.962288,-5349.630363,6.347702,8.673001,8.755234,8.590767,28.463109,0.998793
HD113414BessellV3095_cal.fits,1104,0,60060.694076,2460060.694076,2460060.693990,2460060.699636,2460060.700486,1.067752,69.449441,NaN,15,13.060836,-16.336575,6.898598,12,24,35,2.924174,0,0.004102,0,712.780909,0,681839.933413,825.764877,1034.329731,1022.485970,1034.829731,1026.014030,1993818.895846,452.389342,1412.043411,1412.009631,29434.980469,4407.307401,-5271.845215,1724,7.138402,9.241786,10.030369,8.453203,6.224533,0.969897,1769.096848,1627.873197,1769.596848,420.626803,681839.933413,825.764877,825.707114,8092.352539,1507.197164,-5349.272059,6.658795,9.110977,9.798089,8.423865,2.936193,0.977268
HD113414BessellV3096_cal.fits,1105,0,60060.694278,2460060.694278,2460060.694192,2460060.699838,2460060.700688,1.068099,69.399732,NaN,15,13.060836,-16.336575,7.359996,12,24,35,2.939780,0,0.004117,0,714.091317,0,683423.802254,826.723617,1025.535598,1022.110693,1026.035598,1026.389307,2009115.492419,452.389342,1417.449581,1417.415843,32880.078125,4441.120304,-5275.032616,1651,7.744444,8.987983,9.228821,8.747145,352.315586,0.996915,1760.451509,1627.495978,1760.951509,421.004022,683423.802254,826.723617,826.665391,9122.762695,1510.698283,-5347.904588,6.975548,8.821565,9.019821,8.623309,342.120666,0.996935
HD113414BessellV3097_cal.fits,1106,0,60060.694482,2460060.694482,2460060.694395,2460060.700042,2460060.700892,1.068449,69.349594,NaN,15,13.060836,-16.336575,6.541814,12,24,35,2.919983,0,0.004073,0,716.976746,0,690143.286445,830.777694,1025.949784,1022.718414,1026.449784,1025.781586,2015206.829574,452.389342,1419.596725,1419.562890,37261.746094,4454.585115,-5274.471724,1627,6.832762,8.326150,8.184150,8.468150,60.051955,0.995378,1760.788241,1628.091191,1761.288241,420.408809,690143.286445,830.777694,830.719568,10906.426758,1525.551604,-5347.398972,6.250865,8.106202,7.886795,8.325609,68.657771,0.994585
HD113414BessellV3098_cal.fits,1107,0,60060.694684,2460060.694684,2460060.694597,2460060.700244,2460060.701094,1.068800,69.299645,NaN,15,13.060836,-16.336575,7.494785,12,24,35,2.935092,0,0.004107,0,714.700436,0,684867.516060,827.596225,1025.830604,1022.662669,1026.330604,1025.837331,2010149.419673,452.389342,1417.814186,1417.780580,29764.330078,4443.405785,-5269.282644,1674,7.828517,8.693518,8.431396,8.955640,284.726940,0.995213,1760.725108,1628.047701,1761.225108,420.452299,684867.516060,827.596225,827.538231,7677.014160,1513.889591,-5344.412698,7.161053,8.542848,8.189647,8.896049,282.405002,0.991730
HD113414BessellV3099_cal.fits,1108,0,60060.694886,2460060.694886,2460060.694800,2460060.700446,2460060.701296,1.069152,69.249633,NaN,15,13.060836,-16.336575,6.719460,12,24,35,2.926508,0,0.004107,0,712.650826,0,681452.583250,825.530259,1025.952266,1022.511136,1026.452266,1025.988864,1994276.206414,452.389342,1412.205375,1412.171517,30182.939453,4408.318280,-5273.286877,1737,7.049074,8.963544,9.202973,8.724116,16.626467,0.995925,1760.853069,1627.847771,1761.353069,420.652229,681452.583250,825.530259,825.472569,8800.797852,1506.340932,-5346.866220,6.389846,8.707493,8.848237,8.566748,21.193787,0.998085
HD113414BessellV3100_cal.fits,1109,0,60060.695089,2460060.695089,2460060.695002,2460060.700649,2460060.701498,1.069506,69.199526,NaN,15,13.060836,-16.336575,6.718211,12,24,35,2.945706,0,0.004114,0,716.013584,0,686756.656814,828.736493,1025.392674,1022.730144,1025.892674,1025.769856,2022983.126784,452.389342,1422.332871,1422.299356,34803.039062,4471.774506,-5274.042025,1756,6.972073,8.569778,8.785504,8.354053,24.208581,0.994253,1760.311072,1628.071761,1760.811072,420.428239,686756.656814,828.736493,828.679155,9733.966797,1518.065509,-5347.218435,6.464349,8.343485,8.417900,8.269069,34.917957,0.997323
